X,Y,objectid,crn,arrival_tm,automobile_count,belted_death_count,belted_susp_serious_inj_count,bicycle_count,bicycle_death_count,bicycle_susp_serious_inj_count,bus_count,chldpas_death_count,chldpas_susp_serious_inj_count,collision_type,comm_veh_count,cons_zone_spd_lim,county,crash_month,crash_year,day_of_week,dec_latitude,dec_longitude,dispatch_tm,district,driver_count_16yr,driver_count_17yr,driver_count_18yr,driver_count_19yr,driver_count_20yr,driver_count_50_64yr,driver_count_65_74yr,driver_count_75plus,est_hrs_closed,fatal_count,heavy_truck_count,horse_buggy_count,hour_of_day,illumination,injury_count,intersection_related_x,intersect_type,lane_closed,latitude,ln_close_dir,location_type,longitude,max_severity_level,mcycle_death_count,mcycle_susp_serious_inj_count,motorcycle_count,municipality,nonmotr_count,nonmotr_death_count,nonmotr_susp_serious_inj_count,ntfy_hiwy_maint,ped_count,ped_death_count,ped_susp_serious_inj_count,person_count,police_agcy,possible_inj_count,rdwy_surf_type_cd,relation_to_road,roadway_cleared,road_condition,sch_bus_ind,sch_zone_ind,secondary_crash,small_truck_count,spec_juris_cd,susp_minor_inj_count,susp_serious_inj_count,suv_count,tcd_func_cd,tcd_type,tfc_detour_ind,time_of_day,total_units,tot_inj_count,unbelted_occ_count,unb_death_count,unb_susp_serious_inj_count,unk_inj_deg_count,unk_inj_per_count,urban_rural,van_count,vehicle_count,weather1,weather2,workers_pres,work_zone_ind,work_zone_loc,work_zone_type,wz_close_detour,wz_flagger,wz_law_offcr_ind,wz_ln_closure,wz_moving,wz_other,wz_shlder_mdn,wz_workers_inj_killed,aggressive_driving,alcohol_related,angle_crash,atv,atv_route,backup_congestion,backup_nonrecurring,backup_prior,bicycle,cell_phone,child_passenger,comm_vehicle,core_network,cross_median,curved_road,curve_dvr_error,deer_related,distracted,drinking_driver,driver_16yr,driver_17yr,driver_18yr,driver_19yr,driver_20yr,driver_50_64yr,driver_65_74yr,driver_75plus,drugged_driver,drug_related,fatal,fatal_or_susp_serious_inj,fatigue_asleep,federal_aid_route,fire_in_vehicle,hazardous_truck,hit_barrier,hit_bridge,hit_deer,hit_embankment,hit_fixed_object,hit_gdrail,hit_gdrail_end,hit_parked_vehicle,hit_pole,hit_roadway_equipment,hit_run,hit_temp_construction_barrier,hit_traffic_island,hit_tree_shrub,hit_utility_pole,horse_buggy,ho_oppdir_sdswp,hvy_truck_related,icy_road,illegal_drug_related,illumination_dark,impaired_driver,impaired_nonmotorist,injury,injury_or_fatal,intersection,intersection_related_y,interstate,lane_departure,left_turn,limit_65mph,limit_70mph,local_road,local_road_only,marijuana_drugged_driver,marijuana_related,mature_driver,mc_drinking_driver,motorcycle,multiple_vehicle,nhtsa_agg_driving,non_intersection,no_clearance,opioid_related,other_freeway_expressway,overturned,pedestrian,phantom_vehicle,possible_injury,property_damage_only,psp_reported,ramp,ramp_segment,ramp_terminal,rear_end,roundabout,running_red_lt,running_stop_sign,rural,school_bus,school_bus_related,school_bus_unit,school_zone,shldr_related,signalized_int,single_vehicle,snowmobile,snow_slush_road,speeding,speeding_related,speed_change_lane,state_road,stop_controlled_int,sudden_deer,suspected_minor_injury,suspected_serious_injury,sv_run_off_rd,tailgating,train,train_trolley,trolley,turnpike,unbelted,underage_drnk_drv,unlicensed,unsignalized_int,urban,vehicle_failure,vehicle_towed,vulnerable_road_user,vulnerable_road_user_fatal,wet_road,work_zone,young_driver
-8376421.188,4854411.957,1716,2020046779,1640,3,0,0,0,0,0,0,0,0,1,0,,67,6,2020,6,39.9206,-75.24667,1631,6,0,0,0,0,0,1,0,0,,0,0,0,,,0,N,0,,39 55:14.160,,0,75 14:48.011,9,0,0,0,67301,0,0,0,N,0,0,0,6,67301,0,,1,,1,N,N,N,0,,0,0,2,,0,,,5,0,0,0,0,0,1,2,0,5,,,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8374029.488,4859909.532,1717,2020036162,,2,0,0,0,0,0,0,0,0,4,0,,67,5,2020,7,39.958465,-75.225185,,6,0,0,0,0,0,1,0,0,,0,0,0,,,1,,1,,39 57:30.474,,0,75 13:30.666,3,0,0,0,67301,0,0,0,N,0,0,0,3,67301,0,,1,,1,N,N,N,0,,1,0,0,,2,,,2,1,0,0,0,0,0,2,0,2,,,,N,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-8365347.345,4868250.488,1718,2020046298,1605,2,0,0,0,0,0,0,0,0,3,0,,67,6,2020,7,40.015874,-75.147192,1605,6,0,0,0,0,0,0,1,0,,0,0,0,,,1,,2,,40 00:57.146,,0,75 08:49.891,3,0,0,0,67301,0,0,0,N,0,0,0,3,67301,0,,1,,1,N,N,N,0,,1,0,0,,0,,,2,1,3,0,0,0,0,2,0,2,,3,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
-8374474.099,4870252.756,1719,2020048506,1729,1,0,0,1,0,0,0,0,0,8,0,,67,6,2020,7,40.029648,-75.229179,1722,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,N,2,,40 01:46.732,,0,75 13:45.044,8,0,0,0,67301,1,0,0,N,0,0,0,2,67301,0,,1,,9,N,N,N,0,,0,0,0,,2,,,2,1,0,0,0,1,0,2,0,1,,98,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
-8374208.601,4857655.688,1720,2020042432,1318,0,0,0,0,0,0,0,0,0,4,0,,67,5,2020,7,39.942944,-75.226794,1314,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,,1,,39 56:34.598,3,0,75 13:36.458,3,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,30,1,N,N,N,0,,1,0,0,,0,N,,2,1,0,0,0,0,1,2,2,2,,3,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
-8368584.517,4862980.294,1721,2020041552,1805,0,0,0,0,0,0,0,0,0,8,0,,67,5,2020,3,39.979606,-75.176272,1758,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,N,0,,39 58:46.580,,0,75 10:34.580,3,0,0,0,67301,1,0,0,N,1,0,0,2,67301,0,,1,,1,N,N,N,0,,1,0,1,,0,,,2,1,0,0,0,0,0,2,0,1,,3,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-8366547.147,4869072.628,1722,2020084163,1736,1,0,0,0,0,0,0,0,0,4,1,,67,10,2020,6,40.02153,-75.15797,1736,6,0,0,0,0,0,0,1,0,,0,1,0,,,0,,2,,40 01:17.509,5,0,75 09:28.691,0,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,1800,1,N,N,N,0,,0,0,0,,3,Y,,2,0,0,0,0,0,0,2,0,2,,3,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
-8366693.087,4869807.757,1723,2020043414,1025,1,0,0,0,0,0,0,0,0,4,0,,67,6,2020,4,40.026587,-75.159281,1021,6,0,0,1,0,0,1,0,0,,0,0,0,,,2,,2,,40 01:35.713,,0,75 09:33.411,3,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,,1,N,N,N,0,,2,0,1,,3,,,2,2,0,0,0,0,0,2,0,2,,3,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
-8369129.537,4855174.597,1724,2020048215,857,2,0,0,0,0,0,0,0,0,4,0,,67,6,2020,6,39.925854,-75.181168,854,6,0,0,0,0,0,0,0,0,,0,0,0,,,3,,1,,39 55:33.075,,0,75 10:52.206,3,0,0,0,67301,0,0,0,N,0,0,0,3,67301,0,,1,,1,N,N,N,1,,3,0,1,,2,,,4,3,3,0,0,0,0,2,0,4,,3,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
-8362203.904,4864385.628,1725,2020047856,1929,0,0,0,1,0,0,0,0,0,8,0,,67,6,2020,2,39.989279,-75.118954,1929,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,,2,,39 59:21.403,7,0,75 07:08.233,8,0,0,0,67301,1,0,0,N,0,0,0,2,67301,0,,1,20,1,N,N,N,0,,0,0,0,,0,Y,,2,1,0,0,0,1,0,2,1,1,,3,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
-8373660.575,4857002.618,1726,2020044500,1253,2,0,0,0,0,0,0,0,0,5,0,,67,6,2020,6,39.938446,-75.221871,1253,6,0,0,0,0,0,1,0,0,,0,0,0,,,1,N,0,,39 56:18.407,6,0,75 13:18.735,4,0,0,0,67301,0,0,0,N,0,0,0,2,67301,1,,1,1342,1,N,N,N,0,,0,0,0,,0,Y,,3,1,0,0,0,0,0,2,1,3,,3,,N,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-8371988.11,4851401.739,1727,2020044490,1615,1,0,0,0,0,0,0,0,0,5,0,,67,6,2020,6,39.899858,-75.206847,1610,6,0,0,0,0,0,1,0,0,,0,0,0,,,1,N,0,,39 53:59.487,3,3,75 12:24.648,3,0,0,0,67301,0,0,0,N,0,0,0,3,67301,0,,1,1645,1,N,N,N,0,,1,0,1,,0,N,,2,1,0,0,0,0,0,2,0,2,,3,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-8366245.137,4860962.353,1728,2020047381,2359,0,0,0,0,0,0,0,0,0,8,0,,67,6,2020,2,39.965714,-75.155257,2358,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,,1,,39 57:56.570,,0,75 09:18.925,3,0,0,0,67301,1,0,0,N,1,0,0,2,67301,0,,1,,1,N,N,N,0,,1,0,0,,3,,,2,1,0,0,0,0,1,2,0,1,,3,,N,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
-8366118.455,4865805.402,1729,2020042331,1835,1,0,0,0,0,0,0,0,0,8,0,,67,5,2020,4,39.99905,-75.154119,1824,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,N,0,,39 59:56.580,,0,75 09:14.830,2,0,0,0,67301,1,0,1,N,1,0,1,2,67301,0,,1,,1,N,N,N,0,,0,1,0,,0,,,2,1,0,0,0,0,0,2,0,1,,3,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-8375764.626,4858997.391,1730,2020046526,1901,2,0,0,0,0,0,0,0,0,4,0,,67,6,2020,1,39.952184,-75.240772,1900,6,0,0,0,0,0,0,1,0,,0,0,0,,,5,,1,,39 57:07.862,7,0,75 14:26.779,4,0,0,0,67301,0,0,0,N,0,0,0,6,67301,5,,1,2000,1,N,N,N,0,,0,0,1,,2,Y,,3,5,0,0,0,0,1,2,0,3,,3,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8352249.379,4877783.417,1731,2020042825,341,1,0,0,0,0,0,0,0,0,5,0,,67,5,2020,7,40.081428,-75.029531,338,6,0,0,0,0,0,0,0,0,,0,0,0,,,0,N,0,,40 04:53.142,,0,75 01:46.311,0,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,,1,N,N,N,0,,0,0,1,,0,,,2,0,0,0,0,0,0,2,0,2,,3,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8366963.037,4869433.717,1732,2020043599,2205,2,0,0,0,0,0,0,0,0,0,0,,67,6,2020,2,40.024014,-75.161706,2159,6,0,0,0,0,0,1,0,0,,0,0,0,,,1,N,0,,40 01:26.450,,0,75 09:42.140,3,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,,1,,1,N,N,N,0,,1,0,1,,0,,,3,1,0,0,0,0,0,2,0,3,,3,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8366684.961,4874078.6,1733,2020085159,1905,0,0,0,0,0,0,0,0,0,4,0,,67,9,2020,7,40.055959,-75.159208,1901,6,0,0,0,0,0,0,1,0,,1,0,0,,,0,N,0,,40 03:21.451,5,7,75 09:33.149,1,1,0,1,67301,0,0,0,N,0,0,0,2,67301,0,2,1,2117,1,N,N,N,0,0,0,0,1,,0,Y,,2,0,0,0,0,0,0,2,0,2,,,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8360704.207,4864134.999,1734,2020083431,1541,0,0,0,0,0,0,1,0,0,4,1,,67,9,2020,3,39.987554,-75.105482,1531,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,,1,,39 59:15.196,,0,75 06:19.735,8,0,0,0,67301,0,0,0,N,0,0,0,2,67508,0,,1,,1,N,N,Y,0,,0,0,1,,2,,,2,1,0,0,0,1,0,2,0,2,,3,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-8361521.961,4864892.719,1735,2020086209,2210,1,0,0,0,0,0,0,0,0,3,0,,67,10,2020,4,39.992769,-75.112828,2210,6,0,0,0,0,0,0,0,0,,0,0,0,,,2,N,0,,39 59:33.970,,0,75 06:46.180,8,0,0,0,67301,0,0,0,N,0,0,0,3,67301,0,,6,,1,N,N,N,1,,0,0,0,,0,,,2,2,0,0,0,2,1,2,0,2,,3,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-8374024.034,4861311.381,1736,2020043436,900,1,0,0,0,0,0,0,0,0,4,0,,67,6,2020,3,39.968117,-75.225136,854,6,0,0,0,0,0,0,0,0,,0,0,0,,,0,,1,,39 58:05.221,,0,75 13:30.489,0,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,,1,N,N,N,0,,0,0,1,,2,,,2,0,0,0,0,0,0,2,0,2,,4,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8370906.864,4858142.107,1737,2020076515,913,0,0,0,1,0,0,0,0,0,8,0,,67,9,2020,6,39.946294,-75.197134,911,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,N,2,,39 56:46.660,,0,75 11:49.684,8,0,0,0,67301,1,0,0,N,0,0,0,2,67504,0,,1,,1,N,N,N,1,,0,0,0,,2,,,2,1,0,0,0,1,0,2,0,1,,3,,N,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-8376019.102,4861188.211,1738,2020042586,2143,0,0,0,0,0,0,0,0,0,8,0,,67,5,2020,4,39.967269,-75.243058,2142,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,N,0,,39 58:02.170,,0,75 14:35.010,3,0,0,0,67301,1,0,0,N,1,0,0,2,67301,0,,1,,1,N,N,N,0,,1,0,0,,0,,,2,1,0,0,0,0,1,2,0,1,,3,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-8354472.763,4868693.529,1739,2020038048,1850,1,0,0,0,0,0,0,0,0,4,0,,67,5,2020,2,40.018922,-75.049504,1847,6,0,0,0,0,0,0,0,0,,0,0,0,,,2,,1,,40 01:08.120,,0,75 02:58.216,8,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,,1,,1,N,N,N,0,,0,0,1,,3,,,2,2,1,0,0,2,0,2,0,2,,3,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
-8350668.864,4884980.124,1740,2020043256,1433,1,0,0,0,0,0,0,0,0,7,0,,67,6,2020,3,40.130875,-75.015333,1409,6,0,0,0,0,0,0,0,0,,0,0,0,,,0,N,0,,40 07:51.151,,0,75 00:55.200,9,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,,5,,3,N,N,Y,0,,0,0,0,,0,,,1,0,1,0,0,0,1,2,0,1,,,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
